ds,y,temp,daylight,holiday
2016-04-05,71.0,15.4,13.188611111111111,0
2016-04-06,72.0,12.5,13.250555555555556,0
2016-04-07,73.0,11.4,13.312222222222223,0
2016-04-08,87.0,9.0,13.373888888888889,0
2016-04-09,56.0,6.7,13.435277777777777,0
2016-04-10,38.0,5.6,13.496666666666666,0
2016-04-11,42.0,7.3,13.558055555555555,0
2016-04-12,57.0,11.7,13.61888888888889,0
2016-04-13,82.0,11.8,13.679722222222223,0
2016-04-14,50.0,9.7,13.740277777777777,0
2016-04-15,105.0,7.6,13.800833333333333,0
2016-04-16,62.0,11.3,13.86111111111111,0
2016-04-17,59.0,9.8,13.921111111111111,0
2016-04-18,64.0,8.1,13.980833333333333,0
2016-04-19,56.0,7.2,14.040277777777778,0
2016-04-20,59.0,6.8,14.099444444444444,0
2016-04-21,77.0,8.4,14.158333333333333,0
2016-04-22,78.0,8.8,14.217222222222222,0
2016-04-23,78.0,6.9,14.275555555555556,0
2016-04-24,31.0,3.1,14.33361111111111,0
2016-04-25,53.0,2.7,14.391111111111112,0
2016-04-26,72.0,4.3,14.448611111111111,0
2016-04-27,53.0,4.1,14.505555555555556,0
2016-04-28,58.0,4.4,14.562222222222223,0
2016-04-29,129.0,6.8,14.618333333333334,0
2016-04-30,76.0,10.7,14.674166666666666,0
2016-05-01,60.0,10.9,14.729444444444445,0
2016-05-02,78.0,10.9,14.784444444444444,0
2016-05-03,68.0,11.2,14.838888888888889,0
2016-05-04,58.0,7.3,14.892777777777777,0
2016-05-05,66.0,11.2,14.946111111111112,0
2016-05-06,102.0,14.6,14.999166666666667,0
2016-05-07,116.0,15.2,15.051388888888889,0
2016-05-08,89.0,14.8,15.103055555555555,0
2016-05-09,93.0,15.4,15.154166666666667,0
2016-05-10,85.0,15.5,15.204722222222221,0
2016-05-11,68.0,14.4,15.254444444444445,0
2016-05-12,61.0,13.7,15.303333333333333,0
2016-05-13,77.0,15.1,15.351666666666667,0
2016-05-14,95.0,12.3,15.399444444444445,0
2016-05-15,62.0,6.8,15.446111111111112,0
2016-05-16,62.0,7.2,15.492222222222223,0
2016-05-17,47.0,8.4,15.5375,0
2016-05-18,55.0,12.3,15.581666666666667,0
2016-05-19,66.0,13.6,15.625277777777777,0
2016-05-20,78.0,15.1,15.667777777777777,0
2016-05-21,91.0,15.6,15.709166666666667,0
2016-05-22,89.0,19.8,15.749722222222223,0
2016-05-23,70.0,16.1,15.789444444444445,0
2016-05-24,81.0,15.0,15.828055555555556,0
2016-05-25,76.0,13.6,15.865555555555556,0
2016-05-26,76.0,15.7,15.901944444444444,0
2016-05-27,111.0,16.6,15.937222222222223,0
2016-05-28,100.0,16.9,15.971388888888889,0
2016-05-29,57.0,17.1,16.004444444444445,0
2016-05-30,87.0,18.8,16.03611111111111,0
2016-05-31,89.0,16.0,16.066666666666666,0
2016-06-01,75.0,16.7,16.09611111111111,0
2016-06-02,106.0,16.0,16.124166666666667,0
2016-06-03,100.0,15.4,16.150833333333335,0
2016-06-04,103.0,16.8,16.176111111111112,0
2016-06-05,68.0,19.0,16.200277777777778,0
2016-06-06,87.0,18.4,16.22277777777778,0
2016-06-07,100.0,17.3,16.24388888888889,0
2016-06-08,90.0,17.8,16.26388888888889,0
2016-06-09,89.0,16.3,16.282222222222224,0
2016-06-10,106.0,16.3,16.29888888888889,0
2016-06-11,65.0,15.1,16.314444444444444,0
2016-06-12,96.0,16.0,16.328333333333333,0
2016-06-13,95.0,16.2,16.340833333333332,0
2016-06-14,84.0,16.4,16.351666666666667,0
2016-06-15,103.0,14.9,16.360833333333332,0
2016-06-16,74.0,17.5,16.36861111111111,0
2016-06-17,125.0,14.4,16.375,0
2016-06-18,136.0,16.4,16.379444444444445,0
2016-06-19,60.0,16.4,16.3825,0
2016-06-20,107.0,15.6,16.384166666666665,0
2016-06-21,88.0,16.9,16.384166666666665,0
2016-06-22,81.0,19.8,16.3825,0
2016-06-23,102.0,23.6,16.379166666666666,0
2016-06-24,121.0,24.7,16.374444444444446,0
2016-06-25,118.0,24.5,16.368333333333332,0
2016-06-26,81.0,18.6,16.360555555555557,0
2016-06-27,109.0,16.7,16.351111111111113,0
2016-06-28,105.0,17.0,16.34,0
2016-06-29,91.0,19.8,16.32777777777778,0
2016-06-30,109.0,18.9,16.31388888888889,0
2016-07-01,97.0,20.9,16.298333333333332,1
2016-07-02,117.0,19.2,16.281388888888888,1
2016-07-03,95.0,14.9,16.263055555555557,1
2016-07-04,104.0,16.0,16.243333333333332,1
2016-07-05,87.0,19.2,16.22222222222222,1
2016-07-06,76.0,16.2,16.199444444444445,1
2016-07-07,86.0,15.9,16.175555555555555,1
2016-07-08,87.0,19.9,16.150277777777777,1
2016-07-09,76.0,19.5,16.12388888888889,1
2016-07-10,87.0,22.2,16.095833333333335,1
2016-07-11,92.0,25.3,16.066666666666666,1
2016-07-12,71.0,19.9,16.03638888888889,1
2016-07-13,101.0,18.2,16.004722222222224,1
2016-07-14,105.0,13.3,15.971944444444444,1
2016-07-15,74.0,13.7,15.938055555555556,1
2016-07-16,91.0,16.0,15.903055555555556,1
2016-07-17,95.0,17.8,15.866666666666667,1
2016-07-18,87.0,19.4,15.829444444444444,1
2016-07-19,70.0,20.8,15.79138888888889,1
2016-07-20,71.0,20.9,15.751944444444444,1
2016-07-21,100.0,20.8,15.711666666666666,1
2016-07-22,117.0,22.0,15.670555555555556,1
2016-07-23,103.0,22.0,15.628333333333334,1
2016-07-24,102.0,20.1,15.585555555555555,1
2016-07-25,86.0,21.9,15.541666666666666,1
2016-07-26,106.0,22.5,15.496944444444445,1
2016-07-27,89.0,20.7,15.45138888888889,1
2016-07-28,94.0,20.7,15.405,1
2016-07-29,122.0,20.1,15.357777777777779,1
2016-07-30,112.0,22.4,15.31,1
2016-07-31,82.0,18.6,15.261666666666667,1
2016-08-01,81.0,17.8,15.2125,1
2016-08-02,84.0,16.3,15.1625,1
2016-08-03,123.0,18.8,15.112222222222222,1
2016-08-04,95.0,23.4,15.061111111111112,1
2016-08-05,113.0,16.3,15.009444444444444,1
2016-08-06,83.0,17.4,14.957222222222223,1
2016-08-07,94.0,18.3,14.904444444444444,1
2016-08-08,102.0,21.4,14.85138888888889,1
2016-08-09,90.0,15.0,14.7975,1
2016-08-10,86.0,12.1,14.743333333333334,1
2016-08-11,74.0,12.2,14.688888888888888,1
2016-08-12,67.0,14.4,14.633888888888889,1
2016-08-13,80.0,19.4,14.578333333333333,1
2016-08-14,98.0,19.7,14.5225,1
2016-08-15,95.0,18.6,14.466388888888888,1
2016-08-16,72.0,16.4,14.409722222222221,1
2016-08-17,93.0,14.8,14.353055555555555,1
2016-08-18,86.0,16.5,14.295833333333333,1
2016-08-19,106.0,19.6,14.238333333333333,1
2016-08-20,123.0,21.6,14.180555555555555,1
2016-08-21,116.0,17.4,14.122222222222222,1
2016-08-22,87.0,16.2,14.063888888888888,1
2016-08-23,74.0,19.3,14.005277777777778,1
2016-08-24,74.0,20.7,13.946666666666667,1
2016-08-25,117.0,20.8,13.8875,1
2016-08-26,118.0,21.5,13.828055555555556,1
2016-08-27,118.0,22.0,13.768611111111111,1
2016-08-28,104.0,24.2,13.70888888888889,1
2016-08-29,82.0,20.1,13.649166666666666,1
2016-08-30,107.0,16.9,13.588888888888889,1
2016-08-31,106.0,16.4,13.528611111111111,1
2016-09-01,97.0,19.0,13.468333333333334,0
2016-09-02,75.0,20.7,13.407777777777778,0
2016-09-03,103.0,19.8,13.347222222222221,0
2016-09-04,66.0,19.8,13.286388888888888,0
2016-09-05,93.0,15.9,13.225555555555555,0
2016-09-06,89.0,15.9,13.164444444444445,0
2016-09-07,76.0,19.2,13.103333333333333,0
2016-09-08,81.0,21.2,13.041944444444445,0
2016-09-09,105.0,21.6,12.980833333333333,0
2016-09-10,72.0,22.0,12.919444444444444,0
2016-09-11,116.0,22.7,12.857777777777779,0
2016-09-12,95.0,22.8,12.796388888888888,0
2016-09-13,80.0,21.8,12.734722222222222,0
2016-09-14,115.0,21.4,12.673055555555555,0
2016-09-15,116.0,20.2,12.61138888888889,0
2016-09-16,119.0,19.7,12.549444444444445,0
2016-09-17,92.0,16.8,12.487777777777778,0
2016-09-18,99.0,14.7,12.425833333333333,0
2016-09-19,101.0,12.0,12.363888888888889,0
2016-09-20,53.0,11.4,12.301944444444445,0
2016-09-21,71.0,11.6,12.24,0
2016-09-22,99.0,11.7,12.178055555555556,0
2016-09-23,92.0,12.8,12.116111111111111,0
2016-09-24,81.0,14.1,12.054166666666667,0
2016-09-25,78.0,13.8,11.992222222222223,0
2016-09-26,98.0,12.9,11.930277777777778,0
2016-09-27,109.0,13.4,11.868055555555555,0
2016-09-28,54.0,15.3,11.806111111111111,0
2016-09-29,87.0,17.8,11.744166666666667,0
2016-09-30,79.0,18.1,11.682222222222222,0
2016-10-01,97.0,17.1,11.620277777777778,0
2016-10-02,109.0,13.4,11.558333333333334,0
2016-10-03,97.0,10.8,11.496666666666666,0
2016-10-04,83.0,9.8,11.434722222222222,0
2016-10-05,74.0,6.2,11.373055555555556,0
2016-10-06,107.0,7.0,11.311388888888889,0
2016-10-07,94.0,7.4,11.249722222222223,0
2016-10-08,56.0,7.1,11.188333333333333,0
2016-10-09,69.0,7.1,11.126944444444444,0
2016-10-10,67.0,6.0,11.065555555555555,0
2016-10-11,71.0,6.3,11.004166666666666,0
2016-10-12,52.0,6.1,10.943055555555556,0
2016-10-13,77.0,6.5,10.882222222222222,0
2016-10-14,55.0,7.4,10.821388888888889,0
2016-10-15,64.0,9.2,10.760555555555555,0
2016-10-16,71.0,11.3,10.7,0
2016-10-17,67.0,7.8,10.639722222222222,0
2016-10-18,66.0,9.6,10.579444444444444,0
2016-10-19,67.0,9.7,10.519444444444444,0
2016-10-20,88.0,8.1,10.459444444444445,0
2016-10-21,77.0,6.8,10.4,0
2016-10-22,56.0,5.2,10.340555555555556,0
2016-10-23,43.0,6.3,10.28138888888889,0
2016-10-24,84.0,8.7,10.222222222222221,0
2016-10-25,87.0,10.3,10.163611111111111,0
2016-10-26,58.0,8.6,10.105277777777777,1
2016-10-27,75.0,8.6,10.047222222222222,1
2016-10-28,56.0,9.2,9.989444444444445,0
2016-10-29,42.0,9.5,9.931944444444444,0
2016-10-30,49.0,6.8,9.874722222222223,0
2016-10-31,78.0,5.2,9.818055555555556,0
2016-11-01,68.0,8.2,9.761666666666667,0
2016-11-02,71.0,6.3,9.705833333333333,0
2016-11-03,75.0,3.2,9.650277777777777,0
2016-11-04,68.0,3.9,9.595277777777778,0
2016-11-05,56.0,3.9,9.540833333333333,0
2016-11-06,60.0,4.5,9.486666666666666,0
2016-11-07,47.0,2.8,9.433333333333334,0
2016-11-08,58.0,0.6,9.380277777777778,0
2016-11-09,32.0,0.4,9.328055555555556,0
2016-11-10,106.0,1.6,9.276111111111112,0
2016-11-11,77.0,1.8,9.225277777777778,0
2016-11-12,56.0,-0.8,9.174722222222222,0
2016-11-13,27.0,-1.9,9.125,0
2016-11-14,73.0,-2.3,9.07611111111111,0
2016-11-15,85.0,-0.9,9.027777777777779,0
2016-11-16,116.0,5.6,8.980277777777777,0
2016-11-17,53.0,8.6,8.93361111111111,0
2016-11-18,59.0,9.1,8.887777777777778,0
2016-11-19,64.0,6.1,8.842777777777778,0
2016-11-20,54.0,3.3,8.79888888888889,0
2016-11-21,89.0,3.6,8.755833333333333,0
2016-11-22,43.0,6.4,8.713611111111112,0
2016-11-23,48.0,7.0,8.6725,0
2016-11-24,78.0,6.4,8.6325,0
2016-11-25,84.0,4.7,8.59361111111111,0
2016-11-26,73.0,3.1,8.555833333333334,0
2016-11-27,40.0,3.1,8.519166666666667,0
2016-11-28,87.0,-1.2,8.483611111111111,0
2016-11-29,53.0,-2.3,8.449166666666667,0
2016-11-30,64.0,-1.3,8.41611111111111,0
2016-12-01,77.0,2.3,8.384444444444444,0
2016-12-02,89.0,3.1,8.35388888888889,0
2016-12-03,60.0,-1.7,8.324722222222222,0
2016-12-04,57.0,-4.1,8.296944444444444,0
2016-12-05,57.0,-4.7,8.270833333333334,0
2016-12-06,53.0,-2.8,8.245833333333334,0
2016-12-07,61.0,-1.9,8.2225,0
2016-12-08,92.0,2.8,8.200555555555555,0
2016-12-09,91.0,4.8,8.18,0
2016-12-10,65.0,6.6,8.161111111111111,0
2016-12-11,47.0,5.7,8.143888888888888,0
2016-12-12,86.0,3.8,8.128055555555555,0
2016-12-13,33.0,-0.2,8.113888888888889,0
2016-12-14,77.0,3.3,8.10138888888889,0
2016-12-15,55.0,0.6,8.090555555555556,0
2016-12-16,71.0,-0.4,8.081388888888888,0
2016-12-17,36.0,-2.6,8.073888888888888,0
2016-12-18,79.0,0.7,8.068055555555556,0
2016-12-19,72.0,0.9,8.063888888888888,0
2016-12-20,62.0,-1.8,8.061388888888889,0
2016-12-21,63.0,-2.8,8.060555555555556,0
2016-12-22,54.0,-3.3,8.061388888888889,0
2016-12-23,81.0,-0.6,8.063888888888888,1
2016-12-24,42.0,2.4,8.068333333333333,1
2016-12-25,56.0,5.3,8.074166666666667,1
2016-12-26,35.0,6.7,8.081944444444444,1
2016-12-27,37.0,3.7,8.091111111111111,1
2016-12-28,57.0,3.8,8.101944444444445,1
2016-12-29,46.0,0.4,8.114722222222222,1
2016-12-30,53.0,-3.6,8.12888888888889,1
2016-12-31,51.0,-5.1,8.144722222222223,1
2017-01-01,101.0,-6.2,8.162222222222223,1
2017-01-02,63.0,-2.8,8.181111111111111,1
2017-01-03,51.0,-0.9,8.201666666666666,0
2017-01-04,91.0,0.3,8.223888888888888,0
2017-01-05,53.0,-4.5,8.2475,0
2017-01-06,59.0,-9.2,8.2725,0
2017-01-07,34.0,-10.4,8.299166666666666,0
2017-01-08,26.0,-5.8,8.326944444444445,0
2017-01-09,51.0,-2.4,8.356388888888889,0
2017-01-10,47.0,-5.7,8.387222222222222,0
2017-01-11,53.0,-6.7,8.419166666666667,0
2017-01-12,76.0,1.7,8.4525,0
2017-01-13,101.0,1.6,8.487222222222222,0
2017-01-14,47.0,-0.8,8.523055555555555,0
2017-01-15,22.0,-1.9,8.56,0
2017-01-16,45.0,-3.8,8.598333333333333,0
2017-01-17,51.0,-4.6,8.6375,0
2017-01-18,39.0,-8.1,8.678055555555556,0
2017-01-19,55.0,-12.3,8.719722222222222,0
2017-01-20,53.0,-10.6,8.762222222222222,0
2017-01-21,43.0,-7.6,8.805833333333334,0
2017-01-22,40.0,-8.4,8.850277777777778,0
2017-01-23,40.0,-7.8,8.895833333333334,0
2017-01-24,42.0,-6.4,8.942222222222222,0
2017-01-25,34.0,-3.6,8.989444444444445,0
2017-01-26,28.0,-2.7,9.0375,0
2017-01-27,49.0,-6.8,9.086388888888889,0
2017-01-28,45.0,-6.7,9.136111111111111,0
2017-01-29,30.0,-8.7,9.186388888888889,0
2017-01-30,69.0,-8.8,9.2375,0
2017-01-31,80.0,-4.7,9.289444444444445,0
2017-02-01,72.0,-4.1,9.341666666666667,0
2017-02-02,73.0,-2.8,9.395,0
2017-02-03,54.0,-1.5,9.448611111111111,1
2017-02-04,21.0,0.4,9.502777777777778,0
2017-02-05,28.0,1.9,9.5575,0
2017-02-06,49.0,0.7,9.612777777777778,1
2017-02-07,26.0,-1.8,9.668611111111112,1
2017-02-08,24.0,-3.2,9.724722222222223,1
2017-02-09,37.0,-4.1,9.78138888888889,1
2017-02-10,54.0,-1.9,9.838611111111112,1
2017-02-11,21.0,0.0,9.89611111111111,1
2017-02-12,43.0,0.5,9.954166666666667,1
2017-02-13,48.0,-1.1,10.012222222222222,1
2017-02-14,61.0,-1.3,10.070833333333333,1
2017-02-15,73.0,0.9,10.13,1
2017-02-16,71.0,3.4,10.189166666666667,1
2017-02-17,82.0,3.5,10.248611111111112,1
2017-02-18,38.0,2.9,10.30861111111111,1
2017-02-19,36.0,2.7,10.368611111111111,1
2017-02-20,52.0,4.5,10.428888888888888,1
2017-02-21,40.0,7.2,10.489444444444445,1
2017-02-22,58.0,8.2,10.550277777777778,1
2017-02-23,50.0,9.7,10.61138888888889,1
2017-02-24,58.0,4.2,10.6725,1
2017-02-25,53.0,1.9,10.733888888888888,1
2017-02-26,38.0,5.3,10.795555555555556,1
2017-02-27,73.0,7.4,10.857222222222223,1
2017-02-28,36.0,5.5,10.919166666666667,1
2017-03-01,30.0,4.8,10.981111111111112,1
2017-03-02,48.0,6.7,11.043055555555556,1
2017-03-03,74.0,5.4,11.105277777777777,1
2017-03-04,42.0,7.7,11.1675,1
2017-03-05,25.0,8.1,11.23,1
2017-03-06,55.0,4.6,11.2925,1
2017-03-07,34.0,3.3,11.355,1
2017-03-08,54.0,3.6,11.4175,1
2017-03-09,47.0,6.8,11.480277777777777,1
2017-03-10,61.0,4.5,11.543055555555556,1
2017-03-11,41.0,4.6,11.605833333333333,1
2017-03-12,47.0,1.8,11.668611111111112,1
2017-03-13,43.0,2.7,11.731388888888889,1
2017-03-14,51.0,5.8,11.794444444444444,1
2017-03-15,46.0,7.3,11.857222222222223,1
2017-03-16,61.0,7.4,11.920277777777779,1
2017-03-17,82.0,8.6,11.983055555555556,1
2017-03-18,57.0,6.5,12.046111111111111,1
2017-03-19,40.0,6.7,12.108888888888888,1
2017-03-20,54.0,10.2,12.171944444444444,0
2017-03-21,58.0,9.7,12.235,0
2017-03-22,61.0,4.6,12.297777777777778,0
2017-03-23,54.0,4.7,12.360833333333334,0
2017-03-24,56.0,7.1,12.42361111111111,0
2017-03-25,49.0,6.2,12.48638888888889,0
2017-03-26,61.0,5.6,12.549166666666666,0
2017-03-27,73.0,6.7,12.611944444444445,0
2017-03-28,87.0,10.8,12.674722222222222,0
2017-03-29,80.0,13.0,12.737222222222222,0
2017-03-30,58.0,13.0,12.8,0
2017-03-31,98.0,14.0,12.8625,0
2017-04-01,111.0,14.2,12.924722222222222,0
2017-04-02,68.0,13.6,12.987222222222222,0
2017-04-03,76.0,10.3,13.049444444444445,0
2017-04-04,83.0,7.8,13.11138888888889,0
2017-04-05,73.0,7.8,13.17361111111111,0
2017-04-06,59.0,6.6,13.235277777777778,0
2017-04-07,90.0,7.4,13.297222222222222,0
2017-04-08,48.0,10.8,13.358888888888888,0
2017-04-09,58.0,12.6,13.420277777777779,0
2017-04-10,116.0,13.9,13.481666666666667,0
2017-04-11,67.0,7.1,13.542777777777777,0
2017-04-12,79.0,8.8,13.60388888888889,0
2017-04-13,71.0,8.5,13.664722222222222,1
2017-04-14,49.0,9.2,13.725277777777778,1
2017-04-15,62.0,9.5,13.785833333333333,0
2017-04-16,63.0,6.2,13.846111111111112,0
2017-04-17,67.0,4.1,13.90611111111111,0
2017-04-18,84.0,2.8,13.965833333333334,0
2017-04-19,45.0,1.3,14.025555555555556,0
2017-04-20,54.0,2.1,14.084722222222222,0
2017-04-21,74.0,5.5,14.143888888888888,0
2017-04-22,60.0,6.8,14.202777777777778,0
2017-04-23,47.0,5.3,14.261111111111111,0
2017-04-24,82.0,6.9,14.319166666666666,0
2017-04-25,65.0,9.7,14.377222222222223,0
2017-04-26,60.0,3.9,14.434722222222222,0
2017-04-27,56.0,5.6,14.491666666666667,0
2017-04-28,85.0,4.8,14.548333333333334,0
2017-04-29,59.0,6.3,14.604722222222222,0
2017-04-30,56.0,8.4,14.660833333333333,0
2017-05-01,64.0,10.0,14.716111111111111,0
2017-05-02,99.0,10.3,14.77111111111111,0
2017-05-03,58.0,11.3,14.825833333333334,0
2017-05-04,57.0,10.9,14.879722222222222,0
2017-05-05,89.0,9.2,14.933333333333334,0
2017-05-06,72.0,12.2,14.98638888888889,0
2017-05-07,59.0,12.3,15.038611111111111,0
2017-05-08,53.0,9.9,15.090555555555556,0
2017-05-09,49.0,4.9,15.141666666666667,0
2017-05-10,72.0,6.6,15.192222222222222,0
2017-05-11,91.0,12.6,15.242222222222223,0
2017-05-12,91.0,14.6,15.29138888888889,0
2017-05-13,71.0,15.0,15.34,0
2017-05-14,65.0,14.9,15.387777777777778,0
2017-05-15,81.0,15.1,15.434722222222222,0
2017-05-16,84.0,15.7,15.480833333333333,0
2017-05-17,84.0,17.9,15.526388888888889,0
2017-05-18,117.0,18.8,15.570833333333333,0
2017-05-19,125.0,19.6,15.614444444444445,0
2017-05-20,67.0,13.7,15.657222222222222,0
2017-05-21,70.0,14.7,15.699166666666667,0
2017-05-22,82.0,14.3,15.74,0
2017-05-23,82.0,16.6,15.779722222222222,0
2017-05-24,66.0,13.8,15.81861111111111,0
2017-05-25,92.0,12.9,15.856388888888889,0
2017-05-26,96.0,15.4,15.893333333333333,0
2017-05-27,101.0,17.6,15.928888888888888,0
2017-05-28,119.0,19.5,15.963333333333333,0
2017-05-29,109.0,22.4,15.996666666666666,0
2017-05-30,110.0,22.5,16.02861111111111,0
2017-05-31,100.0,18.7,16.059444444444445,0
2017-06-01,101.0,17.4,16.089166666666667,0
2017-06-02,132.0,18.4,16.1175,0
2017-06-03,88.0,20.5,16.144444444444446,0
2017-06-04,127.0,16.4,16.170277777777777,0
2017-06-05,92.0,16.2,16.194444444444443,0
2017-06-06,94.0,16.9,16.2175,0
2017-06-07,59.0,12.9,16.239166666666666,0
2017-06-08,99.0,15.3,16.259166666666665,0
2017-06-09,123.0,19.3,16.27777777777778,0
2017-06-10,111.0,17.3,16.295,0
2017-06-11,75.0,19.6,16.310833333333335,0
2017-06-12,91.0,22.2,16.325,0
2017-06-13,93.0,16.1,16.337777777777777,0
2017-06-14,105.0,16.9,16.349166666666665,0
2017-06-15,92.0,19.8,16.35861111111111,0
2017-06-16,119.0,17.9,16.366944444444446,0
2017-06-17,76.0,15.2,16.37361111111111,0
2017-06-18,88.0,17.9,16.378611111111113,0
2017-06-19,138.0,20.9,16.381944444444443,0
2017-06-20,109.0,23.8,16.38388888888889,0
2017-06-21,75.0,22.1,16.384166666666665,0
2017-06-22,93.0,22.2,16.383055555555554,0
2017-06-23,115.0,19.1,16.380277777777778,0
2017-06-24,108.0,21.1,16.375833333333333,0
2017-06-25,77.0,20.2,16.37,0
2017-06-26,93.0,20.5,16.3625,0
2017-06-27,119.0,17.1,16.35333333333333,0
2017-06-28,120.0,19.1,16.342777777777776,0
2017-06-29,140.0,16.6,16.330833333333334,0
2017-06-30,101.0,17.3,16.317222222222224,0
2017-07-01,89.0,16.9,16.302222222222223,1
2017-07-02,62.0,17.2,16.285555555555554,1
2017-07-03,73.0,17.3,16.267777777777777,1
2017-07-04,90.0,17.2,16.248333333333335,1
2017-07-05,56.0,19.2,16.2275,1
2017-07-06,60.0,19.8,16.205277777777777,1
2017-07-07,83.0,21.4,16.18166666666667,1
2017-07-08,75.0,22.0,16.156666666666666,1
2017-07-09,64.0,22.6,16.130277777777778,1
2017-07-10,91.0,23.7,16.102777777777778,1
2017-07-11,95.0,18.9,16.073888888888888,1
2017-07-12,97.0,19.0,16.04388888888889,1
2017-07-13,91.0,15.0,16.0125,1
2017-07-14,95.0,14.7,15.98,1
2017-07-15,113.0,13.7,15.946388888888889,1
2017-07-16,75.0,17.1,15.911666666666667,1
2017-07-17,71.0,19.9,15.875555555555556,1
2017-07-18,58.0,20.2,15.838611111111112,1
2017-07-19,99.0,22.9,15.800555555555556,1
2017-07-20,92.0,21.7,15.761666666666667,1
2017-07-21,109.0,21.9,15.721666666666666,1
2017-07-22,95.0,22.4,15.680555555555555,1
2017-07-23,99.0,19.7,15.63861111111111,1
2017-07-24,82.0,16.4,15.595833333333333,1
2017-07-25,65.0,15.2,15.552222222222222,1
2017-07-26,86.0,15.5,15.5075,1
2017-07-27,85.0,16.9,15.462222222222222,1
2017-07-28,110.0,18.3,15.41611111111111,1
2017-07-29,90.0,20.4,15.369166666666667,1
2017-07-30,82.0,23.1,15.321666666666667,1
2017-07-31,100.0,24.0,15.273333333333333,1
2017-08-01,81.0,26.3,15.224166666666667,1
2017-08-02,97.0,23.6,15.174444444444445,1
2017-08-03,94.0,22.1,15.124166666666667,1
2017-08-04,73.0,22.8,15.073333333333334,1
2017-08-05,128.0,22.2,15.021944444444445,1
2017-08-06,108.0,18.3,14.969722222222222,1
2017-08-07,92.0,17.6,14.917222222222222,1
2017-08-08,75.0,19.7,14.864166666666666,1
2017-08-09,77.0,19.9,14.810555555555556,1
2017-08-10,88.0,20.4,14.756666666666666,1
2017-08-11,141.0,15.6,14.702222222222222,1
2017-08-12,78.0,15.3,14.647222222222222,1
2017-08-13,79.0,17.4,14.591944444444444,1
2017-08-14,121.0,17.5,14.536111111111111,1
2017-08-15,127.0,20.6,14.48,1
2017-08-16,93.0,19.6,14.42361111111111,1
2017-08-17,78.0,18.1,14.366666666666667,1
2017-08-18,108.0,23.1,14.309444444444445,1
2017-08-19,82.0,17.8,14.251944444444444,1
2017-08-20,49.0,15.7,14.194444444444445,1
2017-08-21,75.0,14.9,14.136388888888888,1
2017-08-22,81.0,14.3,14.078055555555556,1
2017-08-23,92.0,14.3,14.019444444444444,1
2017-08-24,88.0,18.6,13.960555555555555,1
2017-08-25,89.0,20.1,13.901388888888889,1
2017-08-26,112.0,20.8,13.842222222222222,1
2017-08-27,88.0,20.3,13.782777777777778,1
2017-08-28,87.0,17.7,13.723055555555556,1
2017-08-29,99.0,18.5,13.663333333333334,1
2017-08-30,103.0,20.9,13.603333333333333,1
2017-08-31,123.0,20.0,13.543055555555556,1
2017-09-01,132.0,13.1,13.482777777777779,1
2017-09-02,61.0,12.7,13.422222222222222,0
2017-09-03,82.0,13.1,13.361666666666666,0
2017-09-04,88.0,13.2,13.300833333333333,0
2017-09-05,73.0,15.5,13.24,0
2017-09-06,73.0,17.2,13.179166666666667,0
2017-09-07,71.0,13.7,13.118055555555555,0
2017-09-08,89.0,14.2,13.056944444444444,0
2017-09-09,93.0,16.1,12.995555555555555,0
2017-09-10,81.0,13.6,12.934166666666666,0
2017-09-11,55.0,13.9,12.872777777777777,0
2017-09-12,74.0,12.6,12.811111111111112,0
2017-09-13,57.0,13.7,12.749722222222223,0
2017-09-14,85.0,11.8,12.688055555555556,0
2017-09-15,91.0,11.5,12.626111111111111,0
2017-09-16,70.0,9.9,12.564444444444444,0
2017-09-17,45.0,10.3,12.5025,0
2017-09-18,73.0,9.4,12.440833333333334,0
2017-09-19,78.0,9.1,12.37888888888889,0
2017-09-20,70.0,10.4,12.316944444444445,0
2017-09-21,70.0,10.6,12.255,0
2017-09-22,106.0,12.4,12.192777777777778,0
2017-09-23,63.0,11.3,12.130833333333333,0
2017-09-24,59.0,11.1,12.068888888888889,0
2017-09-25,72.0,12.6,12.006944444444445,0
2017-09-26,87.0,13.2,11.944722222222222,0
2017-09-27,110.0,13.7,11.882777777777777,0
2017-09-28,61.0,13.3,11.820833333333333,0
2017-09-29,99.0,13.7,11.758888888888889,0
2017-09-30,72.0,12.1,11.696944444444444,0
2017-10-01,50.0,10.2,11.635,0
2017-10-02,89.0,12.7,11.573055555555555,0
2017-10-03,108.0,12.0,11.511388888888888,0
2017-10-04,72.0,10.6,11.449444444444444,0
2017-10-05,90.0,11.9,11.387777777777778,0
2017-10-06,77.0,9.2,11.32611111111111,0
2017-10-07,92.0,9.3,11.264722222222222,0
2017-10-08,75.0,9.6,11.203055555555556,0
2017-10-09,89.0,7.3,11.141666666666667,0
2017-10-10,54.0,10.5,11.080277777777777,0
2017-10-11,90.0,13.1,11.019166666666667,0
2017-10-12,59.0,12.6,10.958055555555555,0
2017-10-13,101.0,12.4,10.896944444444445,0
2017-10-14,119.0,13.2,10.83611111111111,0
2017-10-15,108.0,14.5,10.775277777777777,0
2017-10-16,123.0,14.4,10.714722222222223,0
2017-10-17,92.0,14.5,10.654166666666667,0
2017-10-18,81.0,9.4,10.59388888888889,0
2017-10-19,58.0,10.6,10.533888888888889,0
2017-10-20,104.0,10.2,10.473888888888888,0
